item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
ARCTIC MX-4 (20 g) - Premium Performance Thermal Paste for All Processors (CPU, GPU - PC, PS4, Xbox), Very high Thermal Conductivity, Long Durability, Safe Application, Non-Conductive, Non-capacitive		0607BMC5IR0	DW-ACTCP00001B	33.99	9	2024-06-07 12:34:54 PDT		y	3			11				B07LDJY4X2						872767009653			0	DEFAULT	Migrated Template	Active
ARCTIC MX-6 (8 g) - Ultimate Performance Thermal Paste for CPU, Consoles, Graphics Cards, laptops, Very high Thermal Conductivity, Long Durability, Non-Conductive, Non-capacitive		0607BM4CAT3	DW-ACTCP00081A	31.99	9	2024-06-07 12:34:54 PDT		y	3			11				B09VDLH5M6						840033401746			0	DEFAULT	Migrated Template	Active
ADATA USA DashDriv Durable HD650 1TB Anti-Shock Portable External Hard Drive - Black (AHD650-1TU3-CBK)		0607BLZR2G1	DW-AHD650-1TU31-CBK	97.99	9	2024-06-07 12:34:54 PDT		y	4			11				B00HF8JJMU						5054484564997			0	DEFAULT	Migrated Template	Active
ADATA HD710 Pro 2TB USB 3.1 IP68 Waterproof/Shockproof/Dustproof Ruggedized External Hard Drive, Black (AHD710P-2TU31-CBK)		0607BMDK7U7	DW-AHD710P-2TU31-CBK	122.99	9	2024-06-07 12:34:54 PDT		y	4			11				B0744NCY4K						4713218460424			0	DEFAULT	Migrated Template	Active
ADATA HD710 Pro 4TB USB 3.1 IP68 Waterproof/Shockproof/Dustproof Ruggedized External Hard Drive, Black (AHD710P-4TU31-CBK)		0607BLZRFH9	DW-AHD710P-4TU31-CBK	198.99	9	2024-06-07 12:34:54 PDT		y	4			11				B0744JNZHS						4713218461209			0	DEFAULT	Migrated Template	Active
TP-Link AC1200 WiFi Router (Archer C50) - Dual Band Wireless Internet Router, 4 x 10/100 Mbps Fast Ethernet Ports, Supports Guest WiFi, Access Point Mode, IPv6 and Parental Controls		0607BMBCOH9	DW-ARCHER C50 V6	72.99	9	2024-06-07 12:34:54 PDT		y	3			11				B07451WCQW						845973081065			0	DEFAULT	Migrated Template	Active
Kopplen (3.3ft) High Perferomance 3.5mm Audio Cable M-M for Phone, iPad or Smartphones, Tablets, Media Players, Speakers and More		0607BMATGG3	DW-AUD01BLK-33	12.99	9	2024-06-07 12:34:54 PDT		y	3			11				B07889ZMXG						676887010199			0	DEFAULT	Migrated Template	Active
CyberPower AVRG750U AVR UPS System, 750VA/450W, 12 Outlets, Compact		0607BM293T4	DW-AVRG750U	156.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00K8ZMTAQ						804067211184			0	DEFAULT	Migrated Template	Active
CyberPower AVRG900U AVR UPS System, 900VA/480W, 12 Outlets, Compact		0607BMDW20F	DW-AVRG900U	175.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00K8ZMT74						804067210828			0	DEFAULT	Migrated Template	Active
MSI B550M PRO-VDH WiFi ProSeries Motherboard (AMD AM4, DDR4, PCIe 4.0, SATA 6Gb/s, M.2, USB 3.2 Gen 1, AX Wi-Fi 6, D-SUB/HDMI/DP, Micro-ATX)		0607BM7Z26V	DW-B550M PRO-VDH WIFI	207.99	9	2024-06-07 12:34:54 PDT		y	3			11				B089D1YG11						824142219393			0	DEFAULT	Migrated Template	Active
MSI B760 Gaming Plus WiFi Gaming Motherboard (Supports 12th/13th Gen Intel Processors, LGA 1700, DDR5, PCIe 4.0, M.2, 2.5Gbps LAN, USB 3.2 Gen2, Wi-Fi 6E, ATX)		0607BMDXQQ3	DW-B760 GAMING PLUS WIFI	289.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0C15THTK7						824142319420			0	DEFAULT	Migrated Template	Active
Belkin BE108200-06 Home/Office Surge Protector (8-Outlet; Basic Protection)		0607BM7UVF2	DW-BE108200-06	39.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00BX9QTM0						722868599570			0	DEFAULT	Migrated Template	Active
Belkin Power Strip Surge Protector - 12 AC Multiple Outlets & 8 ft Long Flat Plug Heavy Duty Extension Cord for Home, Office, Travel, Computer Desktop, Laptop & Phone Charging Brick (3,940 Joules)		0610BT1VYBM	DW-BE112230-08	46.99	11	2024-06-10 12:06:54 PDT		y	1			11				B000J2EN4S						B000J2EN4S			0	DEFAULT	Domestic Standard	Active
Belkin Professional Series surgemaster Surge Protector, 12 ac outlets, 10 ft Cord, 3,996 j, Dark Gray		0607BMDVV7K	DW-BE112234-10	54.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00EPOW000						722868594339			0	DEFAULT	Migrated Template	Active
in-Win Development Inc Development BK623BH300TB3 Haswell Matx Chassis BK623TB3 Cases BK623.BH300TB3 Black		0607BM26ANZ	DW-BK623.BH300TB3	129.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00JDRYJ8A						827955014001			0	DEFAULT	Migrated Template	Active
InWin BL040 mATX Desktop case with 300W TFX PSU/Black/IEEE 1394 - BL040.FF300TB3F		0607BM7XHG8	DW-BL040.FF300TB3F	139.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0964K2W4R						827955030155			0	DEFAULT	Migrated Template	Active
Intel Core i5-12400 Desktop Processor 18M Cache, up to 4.40 GHz		0610BT71R5Q	DW-BX8071512400	259.99	11	2024-06-10 12:15:13 PDT		y	1			11				B09NMPD8V2						B09NMPD8V2			0	DEFAULT	Domestic Standard	Active
Intel Core i5 Core 12400F Desktop Processor 18M Cache, up to 4.40 GHz		0610BT71G43	DW-BX8071512400-EAN	259.99	11	2024-06-10 12:17:51 PDT		y	1			11				B09NPJRDGD						B09NPJRDGD			0	DEFAULT	Domestic Standard	Active
Thermaltake V250 TG ARGB Air - Mesh Front Panel ATX Mid Tower Chasses with 3 Pre-Installed M/B Sync ARGB Front Fans and 1 Black Read Fan CA-1Q5-00M1WN-03		0607BM4BRVK	DW-CA-1Q5-00M1WN-03	109.99	9	2024-06-07 12:34:54 PDT		y	3			11				B09H3GCV43						841163079546			0	DEFAULT	Migrated Template	Active
Thermaltake S100 Tempered Glass Black Edition Micro-ATX Mini-Tower Computer Case with 120mm Rear Fan Pre-Installed CA-1Q9-00S1WN-00		0607BMC2CY6	DW-CA-1Q9-00S1WN-00	90.99	9	2024-06-07 12:34:54 PDT		y	3			11				B087CBP34Q						841163075098			0	DEFAULT	Migrated Template	Active
Thermaltake S100 Tempered Glass Snow Edition Micro-ATX Mini-Tower Computer Case with 120mm Rear Fan Pre-Installed CA-1Q9-00S6WN-00, White		0607BMC1JY9	DW-CA-1Q9-00S6WN-00	99.99	9	2024-06-07 12:34:54 PDT		y	3			11				B087CDVBZD						841163075104			0	DEFAULT	Migrated Template	Active
Thermaltake Ceres 500 Black Mid Tower E-ATX Computer Case with Tempered Glass Side Panel; 4 Preinstalled PWM ARGB Fans; Rotational PCIe Slots & GPU Holder; CA-1X5-00M1WN-00; 3 Years Warranty		0607BMCICMH	DW-CA-1X5-00M1WN-00	209.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0BRNX4B5Q						841163085516			0	DEFAULT	Migrated Template	Active
Thermaltake CTE C750 TG ARGB E-ATX Full Tower with Centralized Thermal Efficiency Design; 3x140mm CT140 ARGB Fans Pre-Installed; Tempered Glass Front & Side Panel; CA-1X6-00F1WN-01; Black		0607BM4CAR8	DW-CA-1X6-00F1WN-01	269.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0C57PGT8R						841163087169			0	DEFAULT	Migrated Template	Active
Thermaltake CTE C750 TG ARGB Snow E-ATX Full Tower with Centralized Thermal Efficiency Design; 3x140mm White CT140 ARGB Fans Pre-Installed; Tempered Glass Front & Side Panel; CA-1X6-00F6WN-01; White		0607BM4E1UW	DW-CA-1X6-00F6WN-01	279.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0C57QYSB2						841163087176			0	DEFAULT	Migrated Template	Active
Thermaltake CTE C700 TG ARGB E-ATX Mid Tower Centralized Thermal Efficiency Design; 3x140mm CT140 ARGB Fans Pre-Installed; Tempered Glass Front & Side Panel; CA-1X7-00F1WN-01		0607BME5E2J	DW-CA-1X7-00F1WN-01	239.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0CBLNS4B2						841163087190			0	DEFAULT	Migrated Template	Active
Thermaltake CTE C700 TG ARGB Snow Mid Tower with Centralized Thermal Efficiency Design; 3x140mm White CT140 ARGB Fans Pre-Installed; Tempered Glass Front & Side Panel; CA-1X7-00F6WN-01; White		0607BMDIB5Z	DW-CA-1X7-00F6WN-01	233.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0CBLM6M8Q						841163087206			0	DEFAULT	Migrated Template	Active
Thermaltake CTE T500 TG ARGB E-ATX Full Tower with Centralized Thermal Efficiency Design; 3x140mm CT140 ARGB Fans Pre-Installed; Tempered Glass Front & Side Panel; CA-1X8-00F1WN-01; White		0607BMBPH1L	DW-CA-1X8-00F1WN-01	259.99	9	2024-06-07 12:14:58 PDT		y	3			11				B0CBLMZVST						841163087220			0	DEFAULT	Domestic Standard	Active
Thermaltake CTE T500 TG ARGB Snow E-ATX Full Tower with Centralized Thermal Efficiency Design; 3x140mm White CT140 ARGB Fans Pre-Installed; Tempered Glass Front & Side Panel; CA-1X8-00F6WN-01; White		0607BM7VHET	DW-CA-1X8-00F6WN-01	239.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0CBLNFR5F						841163087237			0	DEFAULT	Migrated Template	Active
Thermaltake Ceres 300 Black Mid Tower E-ATX Computer Case with Tempered Glass Side Panel; 2xCT140 ARGB Fan Preinstalled; Rotational PCIe Slots & GPU Holder; CA-1Y2-00M1WN-00; 3 Years Warranty		0610BTG85VY	DW-CA-1Y2-00M1WN-00	149.99	9	2024-06-10 13:03:00 PDT		y	1			11				B0C8C3NQG7						B0C8C3NQG7			0	DEFAULT	Domestic Standard	Active
THERMALTAKE Tt Ceres 300 TG ARGB Black CA-1Y2-00M1WN-00		0610BTEPG3F	DW-CA-1Y2-00M1WN-00-EAN	149.99	9	2024-06-10 13:03:55 PDT		y	1			11				B0C3B23MVP						B0C3B23MVP			0	DEFAULT	Domestic Standard	Active
Thermaltake Ceres 300 Snow Edition Mid Tower E-ATX Computer Case with Tempered Glass Side Panel; 2xCT140 ARGB Fan Preinstalled; Rotational PCIe Slots & GPU Holder; CA-1Y2-00M6WN-00; 3 Years Warranty		0607BMCJ5NB	DW-CA-1Y2-00M6WN-00	149.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0C8C3W4VD						841163087879			0	DEFAULT	Migrated Template	Active
Cyber Acoustics CA2016 2-Piece USB Powered Computer Speaker System (Black)		0607BMCDXO7	DW-CA-2016WB	27.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00006B9WE						851975699429			0	DEFAULT	Migrated Template	Active
Kopplen Gold Plated High Performance Category 5E LAN Network Ethernet Patch Cable - 25 feet (7.62 Meters)		0607BMCF9LH	DW-CAT501BLU-25	18.99	9	2024-06-07 12:34:54 PDT		y	3			11				B074JK7WG7						676887010182			0	DEFAULT	Migrated Template	Active
InWin CB 1050W Classic Basic Series 1050 Watt Fully Modular Power Supply 80+ Platinum Certified, Black		0607BM26S0L	DW-CB-1050W	195.95	9	2024-06-07 12:34:54 PDT		y	3			11				B07KQH7QHW						827955026554			0	DEFAULT	Migrated Template	Active
Thermaltake Tt Esports Commander Combo V2, Gaming Keyboard and Gaming Mouse with 2500 DPI, 3 Color Back Lights and Lighting Effect, CM-CMC-WLXXMB-US		0607BME5E1H	DW-CM-CMC-WLXXMB-US	54.99	9	2024-06-07 12:34:54 PDT		y	3			11				B08T9XWJ3Q						841163073209			0	DEFAULT	Migrated Template	Active
CyberPower CP1000AVRLCD Intelligent LCD UPS System, 1000VA/600W, 9 Outlets, AVR, Mini-Tower		0607BM236MZ	DW-CP1000AVRLCD	210	9	2024-06-07 12:34:54 PDT		y	3			11				B000QZ3UG0						999993695440			0	DEFAULT	Migrated Template	Active
CyberPower CP1000PFCLCD PFC Sinewave UPS System, 1000VA/600W, 10 Outlets, AVR, Mini-Tower		0610BT9X5YW	DW-CP1000PFCLCD	239.99	11	2024-06-10 12:10:24 PDT		y	1			11				B00429N192						B00429N192			0	DEFAULT	Domestic Standard	Active
CyberPower CP1350AVRLCD3 Intelligent LCD UPS System, 1350VA/815W, 12 Outlets, 2 USB Ports, AVR, Mini Tower, Black		0607BM7TN53	DW-CP1350AVRLCD3	249.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0BCN5JH25						649532933563			0	DEFAULT	Migrated Template	Active
CyberPower CP1500AVRLCD3 Intelligent LCD UPS System, 1500VA/900W, 12 Outlets, 2 USB Ports, AVR, Mini Tower, Black		0607BM26S1X	DW-CP1500AVRLCD3	269.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0BCMLLSHL						649532933570			0	DEFAULT	Migrated Template	Active
CyberPower CP1500PFCLCD PFC Sinewave UPS System, 1500VA/1000W, 12 Outlets, AVR, Mini Tower, Black		0607BM286VK	DW-CP1500PFCLCD	309.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00429N19W						649532609642			0	DEFAULT	Migrated Template	Active
CyberPower CP550SLG Standby UPS System, 550VA/330W, 8 Outlets, Compact		0607BM27GTO	DW-CP550SLG	109.99	9	2024-06-07 12:34:54 PDT		y	3			11				B002QAUN2M						999990941526			0	DEFAULT	Migrated Template	Active
CyberPower CSB806 Surge Protector 8-Outlets 6 Ft Cord 1800 Joules		0607BMBE7C6	DW-CSB806	45.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00DQMAY7S						649532603541			0	DEFAULT	Migrated Template	Active
CyberPower CSP600WSU Surge Protector, 1500J/125V, 6 Swivel Outlets, 2 USB Charging Ports, Wall Tap Design, Black		0610BTEBGP0	DW-CSP600WSU	39.99	11	2024-06-10 12:12:27 PDT		y	1			11				B00K8ZMVZ4						B00K8ZMVZ4			0	DEFAULT	Domestic Standard	Active
CyberPower CSP600WSU Professional 6 Swivel Outlets Surge with 1200J, 2-2.1A USB & Wall Tap		0610BTCLAIC	DW-CSP600WSU-EAN	39.99	3	2024-06-10 12:13:35 PDT		y	1			11				B07D49QV7K						B07D49QV7K			0	DEFAULT	Domestic Standard	Active
Asus 24x DVD-RW, Black, SATA Bulk, Internal		0607BMDIUKM	DW-DRW-24F1ST/BLK/B/AS	45.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00CWI0NA0						886227345618			0	DEFAULT	Migrated Template	Active
Kingston DataTraveler Exodia M DTXM/128GB USB 3.2 Gen 1 - with Moving Cap in Multiple Colours		0607BMBK3VN	DW-DTXM/128GBCR	29.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0B1JL6SML						740617326376			0	DEFAULT	Migrated Template	Active
COOLER MASTER MASTERBOX Elite 500 Cabinet with Side ODD Glass – E500-KG5N-S00 - COOLER MASTER		0607BM7Y6IT	DW-E500-KG5N-S00	149.99	9	2024-06-07 12:34:54 PDT		y	4			11				B09PWJ1SBN						4719512118382			0	DEFAULT	Migrated Template	Active
COOLER MASTER Case Elite 500 ODD, 2USB3.2,1x 5.25 5X 2.5 2X Combo 2.5"/3.5", No PSU Black		0607BM25XTG	DW-E500-KN5N-S00	109.99	9	2024-06-07 12:34:54 PDT		y	4			11				B097F9KJQG						4719512118399			0	DEFAULT	Migrated Template	Active
in-Win Development Inc Inwin Development EFS052CH450TB3 mATX Chassis EFS052 Cases EFS052.CH450TB3, Black		0607BM22E23	DW-EFS052.CH450TB3	139.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00U12AIKO						827955016715			0	DEFAULT	Migrated Template	Active
In Win EN708 Micro ATX Mini Tower Computer Case only, 5.25" Drive Bay x 1, USB 3.0 Front Ports x 2, HD Audio		0607BM26RYI	DW-EN708X.B3	72.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0926ZNNYV						827955029937			0	DEFAULT	Migrated Template	Active
Replacement for BELKIN F8M700BT04-WHT Battery Accessory		0607BM6AP4O	DW-F8M700BT04-WHT	39.99	3	2024-06-07 10:47:49 PDT		y	1			11				B07MCLFQ74						B07MCLFQ74			0	DEFAULT	Domestic Standard	Active
MSI Gaming GeForce GT 1030 4GB GDRR4 64-bit HDCP Support DirectX 12 DP/HDMI Single Fan OC Graphics Card (GT 1030 4GD4 LP OC)		0607BME0779	DW-GT 1030 4GD4 LP OC	189.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0CBL3HQ68						824142327654			0	DEFAULT	Migrated Template	Active
MSI Computer GeForce GT 710 2GB DirectX 12 PCIe x16 2.0 Low Profile Graphic Card (GT 710 2GD3 LP)		0607BMCDXQ7	DW-GT 710 2GD3 LP	109.99	9	2024-06-07 12:34:54 PDT		y	3			11				B01DOFD0G8						824142126905			0	DEFAULT	Migrated Template	Active
MSI Gaming GeForce GTX 1650 128-Bit HDMI/DP/DVI 4GB GDRR6 HDCP Support DirectX 12 VR Ready OC Graphics Card (GTX 1650 D6 Ventus XS OCV3)		0607BMARCD4	DW-GTX 1650 D6 VENTUS XS OCV3	239.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0CK9SRJWW						824142332849			0	DEFAULT	Migrated Template	Active
IN WIN IP-S300FF1-0 H 300W TFX12V v2.31 Power Supply/IP-S300FF1-0 H /		0607BM7W19V	DW-IP-S300FF1-0 H	81.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00KHKQ9E4						528171683438			0	DEFAULT	Migrated Template	Active
Kopplen (2-in-1) 3.3ft Lightning + Micro USB Charge/Sync USB Cable for Apple iPhone 7 / 7 Plus / 6s / 6s Plus / 6 / 6 Plus / 5 / 5s / 5c, iPad mini / Air / Pro / iPod touch		0607BM4E51Q	DW-KCBL-LIG02SGR-3	30	9	2024-06-07 12:34:54 PDT		y	3			11				B074JH6W4R						676887010328			0	DEFAULT	Migrated Template	Active
Kopplen 2 in 1 Lightning Micro USB Cable 3.3 FT/ 1M Durable Nylon Braided Mulit Cable for iPhone 7/iPhone 7 plus, iPhone 6s Plus / 6s/ 6 Plus/ 6 / 5s / 5c / 5 / iPad Air / iPad mini /mini 2 /iPad 4th generation and iPod nano 7th generation		0607BM7XHIN	DW-KCBL-LIG04SGR-3	30	9	2024-06-07 12:34:54 PDT		y	3			11				B072K6QSQR						676887010380			0	DEFAULT	Migrated Template	Active
Kingston FURY Beast 16GB 3200MHz DDR4 CL16 Desktop Memory Single Stick KF432C16BB/16		0607BMBTDGL	DW-KF432C16BB/16	81.99	9	2024-06-07 12:34:54 PDT		y	3			11				B097K3WV9J						740617319859			0	DEFAULT	Migrated Template	Active
Kingston 8GB 3200MHz DDR4 CL16 DIMM Fury Beast Black		0607BM27Z01	DW-KF432C16BB/8	45.99	9	2024-06-07 12:34:54 PDT		y	3			11				B097K5J1SB						740617319910			0	DEFAULT	Migrated Template	Active
Kingston Fury Beast 16GB 5600MT/s DDR5 CL36 Desktop Memory Single Module | AMD Expo | Plug N Play | KF556C36BBE-16		0607BMBLY3L	DW-KF556C36BBE-16	109.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0BD5XM284						740617330809			0	DEFAULT	Migrated Template	Active
Kopplen ype-C Hub with Power Delivery 2 superspeed USB 3.0 ports, 1 SD memory port, 1 microSD memory port for MacBook, Aluminum Alloy Build (Rose Gold)		0607BM9D5SX	DW-KHUB-C01RGD	45.99	9	2024-06-07 12:34:54 PDT		y	3			11				B01MAYXJ93						676887010106			0	DEFAULT	Migrated Template	Active
Kopplen ype-C Hub with Power Delivery 2 superspeed USB 3.0 ports, 1 SD memory port, 1 microSD memory port for MacBook, Aluminum Alloy Build (Silver)		0607BM736ZS	DW-KHUB-C01SVR	45.99	9	2024-06-07 11:30:33 PDT		y	1			11				B01MEHB182						B01MEHB182			0	DEFAULT	Domestic Standard	Active
MICROSOFT OEM SOFTWARE KW9-00633 Windows 11 Home 64 Bit 1Pack		0610BTBUH8I	DW-KW9-00633	189.99	9	2024-06-10 13:06:18 PDT		y	3			11				B09MYJ1R6L						889842905274			0	DEFAULT	Domestic Standard	Active
MSI MAG Z790 Tomahawk WiFi Gaming Motherboard (Supports 12th/13th Gen Intel Processors, LGA 1700, DDR5, PCIe 5.0, M.2, 2.5Gbps LAN, USB 3.2 Gen2, Wi-Fi 6E, ATX)		0607BME34IH	DW-MAG Z790 TOMAHAWK WIFI	359.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0BL8K1YH1						824142305690			0	DEFAULT	Migrated Template	Active
CoolerMaster MasterAir MA612 Stealth ARGB CPU Air Cooler, 6 Heat Pipes, Nickel Plated Base, Aluminum Black Fins, Push-Pull, Dual SickleFlow Fans for AMD Ryzen/Intel 1200/1151		0607BMD6IMI	DW-MAP-T6PS-218PA-R1	88.99	9	2024-06-07 12:34:54 PDT		y	3			11				B08XM22GJG						884102083839			0	DEFAULT	Migrated Template	Active
Cooler Master MasterBox MB311L ARGB Airflow Micro-ATX Tower with Dual ARGB Fans, Fine Mesh Front Panel, Mesh Side Intakes, and Tempered Glass Side Panel, MCB-B311L-KGNN-S02		0607BMETMTK	DW-MCB-B311L-KGNN-S02	89.99	8	2024-06-07 12:34:54 PDT		y	3			11				B0842TKK19						884102069895			0	DEFAULT	Migrated Template	Active
Cooler Master MasterBox Q300L Micro-ATX Tower with Magnetic Design Dust Filter, Transparent Acrylic Side Panel, Adjustable I/O & Fully Ventilated Airflow, Black (MCB-Q300L-KANN-S00)		0607BMECWNH	DW-MCB-Q300L-KANN-S00	81.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0785GRMPG						884102095313			0	DEFAULT	Migrated Template	Active
Cooler Master Silencio S600 ATX Mid-Tower with Sound-Dampening Material, Sound-Dampened Solid Steel Side Panel, Reversible Front Panel, SD Card Reader, and 2X 120mm PWM Silencio FP Fans		0607BME1X9N	DW-MCS-S600-KN5N-S00	189.99	9	2024-06-07 12:34:54 PDT		y	3			11				B07SWXBZLN						884102059841			0	DEFAULT	Migrated Template	Active
Cooler Master SickleFlow 80 V2 All-Black Square Frame Fan with Air Balance Curve Blade Design, Sealed Bearing, PWM Control for Computer Case & Air Coolers, MFX-B8NN-25NPK-R1		0607BMD53O4	DW-MFX-B8NN-25NPK-R1	18.99	9	2024-06-07 12:34:54 PDT		y	3			11				B08MQ5LHWZ						884102079238			0	DEFAULT	Migrated Template	Active
CoolerMaster MasterLiquid 240L Core 240mm Close-Loop AIO Liquid Cooler, ARGB Sync, Gen S Coldplate Pump, 120mm PWM, CryoFuze Thermal Paste AMD Ryzen AM5/AM4, Intel LGA1700/1200 (MLW-D24M-A18PZ-R1)		0607BMDPF02	DW-MLW-D24M-A18PZ-R1	119.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0C4BZQG8P						884102110009			0	DEFAULT	Migrated Template	Active
CoolerMaster MasterLiquid 240L Core White 240mm Close-Loop AIO Liquid Cooler, ARGB Sync, Gen S Coldplate Pump, 120mm PWM, CryoFuze w/m-k: 14 AMD Ryzen AM5/AM4, Intel LGA1700/1200 (MLW-D24M-A18PZ-RW)		0607BMBM5FS	DW-MLW-D24M-A18PZ-RW	119.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0C4BW38R4						884102110023			0	DEFAULT	Migrated Template	Active
CoolerMaster MasterLiquid 360L Core 240mm Close-Loop AIO Liquid Cooler, ARGB Sync, Gen S Coldplate Pump, 120mm PWM, CryoFuze w/m-k: 14 AMD Ryzen AM5/AM4, Intel LGA1700/1200 (MLW-D36M-A18PZ-R1)		0607BMCGPQM	DW-MLW-D36M-A18PZ-R1	139.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0C4C421RZ						884102110016			0	DEFAULT	Migrated Template	Active
CoolerMaster MasterLiquid 360L Core White 240mm Close-Loop AIO Liquid Cooler, ARGB Sync, Gen S Coldplate Pump, 120mm PWM, CryoFuze w/m-k: 14 AMD Ryzen AM5/AM4, Intel LGA1700/1200 (MLW-D36M-A18PZ-RW)		0607BM9W6NU	DW-MLW-D36M-A18PZ-RW	139.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0C4BQYN6Z						884102110030			0	DEFAULT	Migrated Template	Active
Cooler Master MWE Gold 850 V2 Fully Modular, 850W, 80+ Gold Efficiency, Quiet HDB Fan, 2 EPS Connectors, High Temperature Resilience, 5 Year Warranty, Gold v2		0607BMDBX0T	DW-MPE-8501-AFAAG-US	149.99	9	2024-06-07 12:34:54 PDT		y	3			11				B08M9M6DB9						884102078590			0	DEFAULT	Migrated Template	Active
MSI MPG B550 Gaming Plus Gaming Motherboard (AMD AM4, DDR4, PCIe 4.0, SATA 6Gb/s, M.2, USB 3.2 Gen 2, HDMI/DP, ATX)		0607BM7L1RR	DW-MPG B550 GAMING PLUS	279.99	9	2024-06-07 11:50:32 PDT		y	3			11				B089CRF5XV						824142218600			0	DEFAULT	Domestic Standard	Active
Vantec USB Audio Adapter NBA-120U		0607BMBCF8N	DW-NBA-120U	27.99	9	2024-06-07 12:34:54 PDT		y	3			11				B00T70MM32						844767022192			0	DEFAULT	Migrated Template	Active
Cooler Master N200 Mini Micro-ATX Tower with Front Mesh Ventilation, Minimal Design, 240mm Close-Loop AIO Support, NSE-200-KKN1		0610BTF90V9	DW-NSE-200-KKN1	99.99	9	2024-06-10 13:04:40 PDT		y	1			11				B00CUZP0SU						B00CUZP0SU			0	DEFAULT	Domestic Standard	Active
Cooler Master N400 ATX Tower with Front Mesh Ventilation, Minimal Design, 240mm Close-Loop AIO Support, NSE-400-KKN2		0610BTD2UWJ	DW-NSE-400-KKN2	129.99	9	2024-06-10 13:05:21 PDT		y	1			11				B00DKXXBU0						B00DKXXBU0			0	DEFAULT	Domestic Standard	Active
Vantec M.2 SATA SSD to USB 3.1 Gen 2 Type C Enclosure with Type C to C Cable, Silver (NST-203C3-SV)		0607BM25U75	DW-NST-203C3-SV	44.99	9	2024-06-07 12:34:54 PDT		y	3			11				B07KQ433S4						844767022840			0	DEFAULT	Migrated Template	Active
Vantec M.2 Nvme SSD to USB 3.1 Gen 2 Type C Enclosure with C to C Cable, Space Gray Color, ID5 (NST-205C3-SG)		0607BMCFEUH	DW-NST-205C3-SG	63.99	9	2024-06-07 12:34:54 PDT		y	3			11				B07SRK9H9L						844767022956			0	DEFAULT	Migrated Template	Active
Vantec NexStar SX, USB 3.2 Gen2x1 Type C RGB Enclosure for M.2 NVMe or M.2 SATA, Multi-Color RGB, Pocket Size, Anodized Aluminum, toolless Mount, UASP, No Drivers Needed (NST-211C3-RGB)		0607BMBK3V9	DW-NST-211C3-RGB	53.99	9	2024-06-07 12:34:54 PDT		y	3			11				B09VMQZ4GK						844767023656			0	DEFAULT	Migrated Template	Active
M.2 NVMe SSD to USB 3.2 Gen2x2 20G Type C Enclosure (NST-220C3-SG)		0607BMAZ0EC	DW-NST-220C3-SG	109.99	9	2024-06-07 12:34:54 PDT		y	3			11				B08ZK1DTDN						844767023274			0	DEFAULT	Migrated Template	Active
Vantec NexStar JX Series, USB 3.2 Gen2x1 (10Gbps), USB C, 2.5" SATA Drive Enclosure for 9.5mm & 7mm SSD/HDD (NST-258S3-BK), Black		0607BMAYHOI	DW-NST-258S3-BK	36.99	9	2024-06-07 12:34:54 PDT		y	3			11				B0B1W4V1KS						844767023670			0	DEFAULT	Migrated Template	Active
Vantec NexStar TX 3.5" USB 3.0 Hard Drive Enclosure (NST-328S3-BK)		0607BMAUS5E	DW-NST-328S3-BK	36.99	9	2024-06-07 12:34:54 PDT		y	3			11				B01JNLCC7U						844767022390			0	DEFAULT	Migrated Template	Active
